run,judge_model,language,dimension,protocol,k_per_class,n_calibration,n_test,repeat,baseline_threshold,selected_threshold,full_group_baseline_balanced_accuracy,test_baseline_balanced_accuracy,test_calibrated_balanced_accuracy,delta_balanced_accuracy
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,28,4,3,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,29,4,2,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,30,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,31,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,32,4,2,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,33,4,2,0.5333333333333333,0.5,0.6428571428571428,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,34,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,35,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,36,4,2,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,37,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,38,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,39,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,40,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,41,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,42,4,2,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,43,4,2,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,44,4,2,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,45,4,2,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,46,4,2,0.5333333333333333,0.5,0.6428571428571428,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,47,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,48,4,2,0.5333333333333333,0.5357142857142857,0.6785714285714286,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,1,2,28,49,4,2,0.5333333333333333,0.5357142857142857,0.6428571428571428,0.1071428571428571
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,0,4,2,0.5333333333333333,0.5384615384615384,0.6923076923076923,0.15384615384615385
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,1,4,2,0.5333333333333333,0.5,0.6153846153846154,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,2,4,3,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,3,4,2,0.5333333333333333,0.5,0.6153846153846154,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,4,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,5,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,6,4,3,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,7,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,8,4,3,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,9,4,3,0.5333333333333333,0.5384615384615384,0.5769230769230769,0.038461538461538436
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,10,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,11,4,3,0.5333333333333333,0.5,0.5769230769230769,0.07692307692307687
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,12,4,2,0.5333333333333333,0.5384615384615384,0.6923076923076923,0.15384615384615385
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,13,4,3,0.5333333333333333,0.5,0.6153846153846154,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,14,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,15,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,16,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,17,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,18,4,3,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,19,4,2,0.5333333333333333,0.5,0.6538461538461539,0.15384615384615385
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,20,4,3,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,21,4,2,0.5333333333333333,0.5,0.6538461538461539,0.15384615384615385
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,22,4,3,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,23,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,24,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,25,4,3,0.5333333333333333,0.5,0.6153846153846154,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,26,4,2,0.5333333333333333,0.5384615384615384,0.6923076923076923,0.15384615384615385
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,27,4,2,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,28,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,29,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,30,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,31,4,2,0.5333333333333333,0.5384615384615384,0.6923076923076923,0.15384615384615385
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,32,4,2,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,33,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,34,4,2,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,35,4,3,0.5333333333333333,0.5,0.6153846153846154,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,36,4,3,0.5333333333333333,0.5384615384615384,0.5769230769230769,0.038461538461538436
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,37,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,38,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,39,4,3,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,40,4,3,0.5333333333333333,0.5384615384615384,0.5769230769230769,0.038461538461538436
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,41,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,42,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,43,4,3,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,44,4,3,0.5333333333333333,0.5384615384615384,0.5769230769230769,0.038461538461538436
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,45,4,2,0.5333333333333333,0.5384615384615384,0.6923076923076923,0.15384615384615385
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,46,4,2,0.5333333333333333,0.5384615384615384,0.6153846153846154,0.07692307692307698
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,47,4,2,0.5333333333333333,0.5,0.6538461538461539,0.15384615384615385
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,48,4,3,0.5333333333333333,0.5,0.6153846153846154,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,2,4,26,49,4,2,0.5333333333333333,0.5384615384615384,0.6538461538461539,0.11538461538461542
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,0,4,3,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,1,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,2,4,3,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,3,4,3,0.5333333333333333,0.5,0.5909090909090909,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,4,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181819,0.13636363636363646
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,5,4,2,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,6,4,2,0.5333333333333333,0.5,0.6363636363636364,0.13636363636363635
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,7,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181818,0.13636363636363635
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,8,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,9,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181819,0.13636363636363646
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,10,4,3,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,11,4,2,0.5333333333333333,0.5,0.5909090909090909,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,12,4,3,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,13,4,3,0.5333333333333333,0.5,0.5454545454545454,0.045454545454545414
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,14,4,2,0.5333333333333333,0.5454545454545454,0.7272727272727273,0.18181818181818188
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,15,4,3,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,16,4,2,0.5333333333333333,0.5454545454545454,0.5454545454545454,0.0
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,17,4,3,0.5333333333333333,0.5454545454545454,0.6818181818181819,0.13636363636363646
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,18,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181819,0.13636363636363646
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,19,4,3,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,20,4,3,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,21,4,3,0.5333333333333333,0.5,0.5909090909090909,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,22,4,3,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,23,4,2,0.5333333333333333,0.5,0.5909090909090909,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,24,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,25,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181818,0.13636363636363635
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,26,4,3,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,27,4,2,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,28,4,2,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,29,4,3,0.5333333333333333,0.5,0.6363636363636364,0.13636363636363635
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,30,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,31,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181818,0.13636363636363635
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,32,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,33,4,3,0.5333333333333333,0.5454545454545454,0.5909090909090909,0.045454545454545525
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,34,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181819,0.13636363636363646
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,35,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,36,4,2,0.5333333333333333,0.5,0.6818181818181818,0.18181818181818177
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,37,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,38,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,39,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,40,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,41,4,2,0.5333333333333333,0.5454545454545454,0.7272727272727273,0.18181818181818188
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,42,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181819,0.13636363636363646
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,43,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181818,0.13636363636363635
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,44,4,2,0.5333333333333333,0.5,0.6363636363636364,0.13636363636363635
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,45,4,3,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,46,4,3,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,47,4,3,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,48,4,2,0.5333333333333333,0.5454545454545454,0.6363636363636364,0.09090909090909094
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,4,8,22,49,4,2,0.5333333333333333,0.5454545454545454,0.6818181818181819,0.13636363636363646
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,0,4,2,0.5333333333333333,0.5714285714285714,0.7142857142857142,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,1,4,3,0.5333333333333333,0.5,0.5,0.0
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,2,4,2,0.5333333333333333,0.5714285714285714,0.7142857142857143,0.1428571428571429
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,3,4,2,0.5333333333333333,0.5714285714285714,0.6428571428571428,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,4,4,2,0.5333333333333333,0.5,0.6428571428571428,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,5,4,2,0.5333333333333333,0.5,0.6428571428571428,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,6,4,2,0.5333333333333333,0.5714285714285714,0.6428571428571428,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,7,4,2,0.5333333333333333,0.5,0.7142857142857143,0.2142857142857143
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,8,4,2,0.5333333333333333,0.5,0.6428571428571428,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,9,4,3,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,10,4,3,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,11,4,2,0.5333333333333333,0.5,0.7142857142857143,0.2142857142857143
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,12,4,2,0.5333333333333333,0.5714285714285714,0.6428571428571428,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,13,4,2,0.5333333333333333,0.5,0.7142857142857142,0.2142857142857142
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,14,4,2,0.5333333333333333,0.5714285714285714,0.7857142857142857,0.2142857142857143
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,15,4,2,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,16,4,2,0.5333333333333333,0.5,0.6428571428571428,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,17,4,2,0.5333333333333333,0.5714285714285714,0.5714285714285714,0.0
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,18,4,2,0.5333333333333333,0.5714285714285714,0.5714285714285714,0.0
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,19,4,2,0.5333333333333333,0.5714285714285714,0.7857142857142857,0.2142857142857143
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,20,4,2,0.5333333333333333,0.5,0.6428571428571428,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,21,4,2,0.5333333333333333,0.5,0.7142857142857143,0.2142857142857143
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,22,4,2,0.5333333333333333,0.5714285714285714,0.6428571428571428,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,23,4,2,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,24,4,2,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,25,4,2,0.5333333333333333,0.5714285714285714,0.6428571428571428,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,26,4,3,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,27,4,2,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,28,4,3,0.5333333333333333,0.5714285714285714,0.6428571428571428,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,29,4,3,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,30,4,3,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,31,4,2,0.5333333333333333,0.5,0.6428571428571428,0.1428571428571428
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,32,4,2,0.5333333333333333,0.5,0.5,0.0
semantic n30,gpt-4o-mini,tr,main_ideas,P0_direct_english,8,16,14,33,4,3,0.5333333333333333,0.5,0.5714285714285714,0.0714285714285714
